seller_id,delivery_bucket,total_orders,good_reviews,bad_reviews,total_revenue
381c83fdca332ea6afd896da20bf6e4a,Slight Delay,1,0,1,64.8
bc47d5d1490df2b36add65d733eafaba,Slight Delay,2,0,2,64.93
e9d99831abad74458942f21e16f33f92,Very Late,4,1,3,65.15
eba88037e1dca898cd02881f67ced679,Late,1,0,1,65.23
f43827dd686be3a4a80e00aa299990fb,Early,2,0,2,65.34
e504a4e2efaa45cbff7e268a2c58c956,Late,1,0,1,65.44
25e6ffe976bd75618accfe16cefcbd0d,Late,2,0,2,65.76
d3f39f05462b79a4562d35893a28f159,Slight Delay,1,0,1,65.95
e24fc9fcd865784fb25705606fe3dfe7,Very Late,1,0,1,65.97
bd0389da23d89b726abf911cccc54596,Late,1,0,1,66.77
070d165398b553f3b4b851c216b8a358,Late,2,0,2,66.79
fb89df7f89fd1b8f03fa2acca1ba7364,Slight Delay,2,0,2,67.61
4ba52dfeba874da5b9ee7b17c7494f04,Slight Delay,1,0,1,68.16
28f10b1c5e5abb9d4857745bede6147c,Slight Delay,4,1,3,68.44
0432ead42b6c8a0bdf68154add917fdf,Late,1,0,1,68.47
cac4c8e7b1ca6252d8f20b2fc1a2e4af,Late,3,0,3,68.71
5011f0d93373a4c5753adf58ca77af8d,Late,4,0,4,69.56
3a1a1fec38dd360f15fc912e821e169d,Late,1,0,1,69.81
b14db04aa7881970e83ffa9426897925,Late,2,0,2,70.0
f8201cab383e484733266d1906e2fdfa,Slight Delay,1,0,1,70.03
154bdf805377afea75a3bd158e9eab10,Slight Delay,1,0,1,70.08
5f67c6082caacb26e431a7b17940cece,Slight Delay,1,0,1,70.09
5d3bb11474a06bdc23fb9e89f1164ee0,Slight Delay,1,0,1,70.2
f918546be4bec7104d117789ba758b2b,Very Late,2,0,2,70.32
b2479f944e1b90cf8a5de1bbfde284d6,Late,8,0,8,70.68
33a6f4b1e7cdc205511e76ba1b6e0186,Slight Delay,1,0,1,71.08
6d04126aba80df143fd038e711b8fd96,Late,1,0,1,71.12
813348c996469b40f2e028d5429d3495,Late,3,0,2,71.2
dbb9b48c841a0e39e21f98e1a6b2ec3e,Slight Delay,2,0,2,71.4
aa762680c40618316a896838866140ea,Late,1,0,1,71.51
aac29b1b99776be73c3049939652091d,Late,5,1,4,71.6
d9e7e7778b32987280a6f2cb9a39c57d,Slight Delay,2,0,2,72.03
6a8b085f816a1f75f92dbac6eb545f8f,Late,2,0,2,72.43
87d3c3aeb3ead335511b3ce315eb341e,Very Late,1,0,1,72.52
c42fd8e4d47dfb18ce5222f2dd7752f9,Slight Delay,1,0,1,72.62
dfa0c4c6229ab200a4a1336b4d7128ff,Late,1,0,1,73.11
79a679c36c08d606b3fd47ead9de109b,Slight Delay,1,0,1,73.2
2745f798279e0ed033addcc1474776d7,Late,1,0,1,74.11
fde0cc9ea29c8ccfc0a2c22256a58c71,Slight Delay,1,0,1,74.18
01fdefa7697d26ad920e9e0346d4bd1b,Late,1,0,1,74.39
bafc5aa11e413978be29040f51342e70,Late,1,0,1,74.6
da2782c804606d2a5d8e1760dbb3e7ec,Late,1,0,1,74.63
bf84056e679dbe9c69929847a40e338f,Very Late,2,0,1,74.85
92c8bc6e8f925792247656fed09aad65,Slight Delay,1,0,1,75.06
9cad4b68bb993ee401a3c5aaa2bc26dd,Late,1,0,1,75.33
a36b125ac6d5fdbc7f50de85c9157bdc,Slight Delay,2,0,1,75.72
18a349e75d307f4b4cc646a691ed4216,Slight Delay,3,0,3,75.74
5cf13accae3222c70a9cac40818ae839,Late,1,0,1,76.27
b14db04aa7881970e83ffa9426897925,Very Early,3,0,2,76.45
c70c1b0d8ca86052f45a432a38b73958,Late,1,0,1,76.45
91f848e9f4be368f4318775aac733370,Very Late,1,0,1,76.72
66922902710d126a0e7d26b0e3805106,Late,1,0,1,76.75
537eb890efff034a88679788b647c564,Slight Delay,5,1,3,76.85
92eb0f42c21942b6552362b9b114707d,Slight Delay,15,7,8,77.78
13511db12ac61e2f89c53b72a944a60b,Very Late,1,0,1,77.96
5f1dc28029d2c244352a68107ec2b542,Slight Delay,2,0,2,78.08
c8b0e2b0a7095e5d8219575d5e7e1181,Late,1,0,1,78.08
f1ed6bd0a9b11b581f16c851c6a5a527,Slight Delay,1,0,1,78.08
13074f016982ff2bd6c58ced8682f000,Late,1,0,1,78.1
4e5725ba188db8252977a4f0227bd462,Late,2,0,2,78.44
4b9750c8ad28220fe6702d4ecb7c898f,Late,1,0,1,78.53
8bd0e3abda539b9479c4b44a691be1ec,Slight Delay,3,0,3,78.69
232a6014e7b10cba61c6c2b2ea6bb4b0,Slight Delay,1,0,1,78.71
232a6014e7b10cba61c6c2b2ea6bb4b0,Very Late,1,0,1,78.71
53d00c40e32aeb924a84ce72b1af869d,Slight Delay,1,0,1,79.4
4830e40640734fc1c52cd21127c341d4,Late,2,0,2,79.7
3c03b12bab54d8b37d79d914bfdb1aa0,Very Late,1,0,1,80.04
d9bd94811c3338dceb4181f3dbc0c73e,Slight Delay,1,0,1,80.05
5659d77e8d90378e39b960ad5956f64e,Slight Delay,1,0,1,80.43
1b8b75e227c9a9c100d0c210fb6176ce,Slight Delay,1,0,1,80.55
71271995e85f5b8530be99ed54a91b89,Slight Delay,1,0,1,80.56
d66c305afaec317ebee552073a674429,Slight Delay,1,0,1,80.56
b6e1504972665f739dec4facb9943775,Late,1,0,1,80.59
c9c7905cffc4ef9ff9f113554423e671,Late,2,0,2,80.9
b566ab0ef88016e00422755e305103c6,Late,1,0,1,81.21
2f09f7d37a97956d11cc1a7cadd5262b,Slight Delay,1,0,1,81.31
7d7d2b7a51328016102d4528c411d630,Slight Delay,1,0,1,81.46
2dcf93836ae3ce0d7c93e2f10876467a,Slight Delay,2,0,1,81.6
e8b3a3a38279a82f0e5d006d5e5b7d2c,Late,1,0,1,81.63
7f7b8245c336066a1f9933c359f11d77,Very Late,3,1,2,81.66
0241d4d5d36f10f80c644447315af0bd,Late,2,0,2,82.28
5656537e588803a555b8eb41f07a944b,Late,4,0,3,82.54
d8dd176509baa37f359644d082bf7f7b,Late,1,0,1,82.55
a17f621c590ea0fab3d5d883e1630ec6,Very Late,3,1,2,82.74
0b35c634521043bf4b47e21547b99ab5,Very Late,1,0,1,82.76
81a1104df0f08b59c68aa5b03cfe398e,Very Late,1,0,1,82.95
5d0363b33554b373851fc1622e4d5f3c,Slight Delay,5,1,4,83.39
d8dd176509baa37f359644d082bf7f7b,Slight Delay,1,0,1,83.55
9f505651f4a6abe901a56cdc21508025,Late,3,0,3,83.58
2138ccb85b11a4ec1e37afbd1c8eda1f,Slight Delay,9,1,8,83.63
cb3dd9ce66268c7a3ca7241ac70ab58c,Slight Delay,1,0,1,83.68
a3dd39f583bc80bd8c5901c95878921e,Slight Delay,1,0,1,83.74
520b493b57809f446cb0a233bb3e25c7,Very Late,1,0,1,83.92
06579cb253ecd5a3a12a9e6eb6bf8f47,Late,2,0,2,84.13
62760d278921b5f352461620d68a9cee,Slight Delay,1,0,1,84.54
c6bda72e4dbf5c5866b13cb1810c6d03,Late,1,0,1,84.58
30c7f28fd3a5897b2c82d152bb760c17,Slight Delay,1,0,1,85.46
ede0c03645598cdfc63ca8237acbe73d,Slight Delay,6,1,4,85.71
3442f8959a84dea7ee197c632cb2df15,Slight Delay,1,0,1,85.78
b18871c324516afa228a13e8f1ef0ae9,Slight Delay,2,0,2,86.34
553a440137d6e0cf776aee0bb83ac9f5,Early,1,0,1,86.43
a3f0b55de503387383c7b1de3ad7f678,Late,1,0,1,86.53
b33aaadd1a8891d2dfef0c4c3bdf0371,Slight Delay,1,0,1,86.65
30a2f535bb48308f991d0b9ad4a8c4bb,Slight Delay,3,0,3,86.94
fe49ee029e61e789a1f3a5525f57ba8d,Slight Delay,1,0,1,87.53
b33aaadd1a8891d2dfef0c4c3bdf0371,Very Late,1,0,1,87.8
327b89b872c14d1c0be7235ef4871685,Early,1,0,1,88.71
ccf8813e5a7d6c84d865cd38bfc2b130,Very Late,1,0,1,88.95
fc6295add6f51a0936407ead70c1001d,Early,4,0,4,89.48
d101c6da914ae3d53f7bee42283f2fe2,Slight Delay,1,0,1,89.64
d97df38225e5abadaff1e72cb72b823c,Slight Delay,2,0,1,89.83
d25aa0aaacb370e912f8cf6efeba38b3,Slight Delay,1,0,1,90.29
a420f60ff1aa9acc80d0e42959f2b313,Slight Delay,2,0,2,90.37
7a241947449cc45dbfda4f9d0798d9d0,Late,1,0,1,90.58
7139dc5186aa238b006e066d8fbab2e4,Very Late,2,0,2,90.73
f46490624488d3ff7ce78613913a7711,Late,2,0,2,91.47
18a349e75d307f4b4cc646a691ed4216,Late,3,1,2,91.71
ce248b21cb2adc36282ede306b7660e5,Slight Delay,2,0,2,91.74
08633c14ef2db992c11f840f04fad4cd,Late,1,0,1,92.04
36a968b544695394e4e9d7572688598f,Slight Delay,4,0,3,92.04
98dac6635aee4995d501a3972e047414,Slight Delay,3,0,3,92.24
8f54d64f28a993550aa7943f12572959,Slight Delay,1,0,1,92.61
96804ea39d96eb908e7c3afdb671bb9e,Slight Delay,1,0,1,92.74
c6bda72e4dbf5c5866b13cb1810c6d03,Very Late,1,0,1,92.88
8629c241b3622ac12cd4118afdc8d394,Slight Delay,1,0,1,93.05
ef506c96320abeedfb894c34db06f478,Late,7,1,5,93.29
8e6cc767478edae941d9bd9eb778d77a,Late,3,1,2,93.48
35857757f553273b1056c1cabdace7fb,Late,1,0,1,93.7
781a66c0d89e30814d49fe8b5e14cd07,Very Late,1,0,1,93.7
9674754b5a0cb32b638cec001178f799,Slight Delay,2,0,2,93.88
0aea4c6ae1505b3228ddf3dd7822ee5b,Late,1,0,1,94.29
d1582f4043306e6b91afa6a8a884f898,Very Late,1,0,1,94.48
2138ccb85b11a4ec1e37afbd1c8eda1f,Late,7,0,7,94.74
0f0c984a4a955310903b6b6008660bad,Very Late,1,0,1,94.97
715bbd5ba4e6b74cb0d2f29eb45058b0,Slight Delay,3,1,2,95.46
ba6b4a237f92479743cf0ca06b67a9ac,Late,1,0,1,95.48
20b54c376b794ed028df09a3cd88e8dc,Slight Delay,1,0,1,95.71
43f8c9950d11ecd03a0304a49e010da6,Late,1,0,1,95.86
f783a638e9c6af4a7d0dbfde811e7a81,Very Late,1,0,1,96.82
406740ee611378a662d274c7d8c43c4a,Slight Delay,2,0,2,97.34
6860153b69cc696d5dcfe1cdaaafcf62,Slight Delay,3,1,2,97.46
b92e3c8f9738272ff7c59e111e108d7c,Slight Delay,1,0,1,97.59
b56828a9f9027f3c918c04ca720d9e3c,Slight Delay,1,0,1,97.8
9bf11dfc0bec77e5a23028043c3c5a8f,Late,1,0,1,97.94
c864036feaab8c1659f65ea4faebe1da,Slight Delay,1,0,1,97.98
ea67327e24487bdfac5fbfa37ea124df,Late,1,0,1,98.03
2e1c9f22be269ef4643f826c9e650a52,Late,2,0,2,98.39
33a6f4b1e7cdc205511e76ba1b6e0186,Late,1,0,1,99.43
3c7c4a49ec3c6550809089c6a2ca9370,Slight Delay,5,0,5,99.98
96f7c797de9ca20efbe14545bed63eec,Early,3,0,3,100.23
23613d49c3ac2bd302259e55c06c050c,Slight Delay,3,0,2,100.59
b335c59ab742f751a85db9c411a86739,Slight Delay,2,0,2,100.84
e48cc16ab70bfa09e1401740dce0b3d7,Very Late,2,0,2,101.1
5a93f3ab0ef4c84ed5e1b5dbf23978bc,Very Late,1,0,1,101.34
e24d3429d294b2eb200b064ebb035879,Slight Delay,1,0,1,101.35
0ef83d7d83ed97cd2a0049ac8be5f88a,Late,1,0,1,101.49
7210cd29727d674c00741e5e387b3ccd,Slight Delay,4,0,4,101.96
8444e55c1f13cd5c179851e5ca5ebd00,Very Late,1,0,1,102.47
3ab971ce71839580d2ae5b4e40fe8044,Very Late,1,0,1,102.87
08ad4ac1388e4420ca531c3edfc46198,Early,6,2,3,103.59
3c4e0452bff7a2a788179488d3d77032,Very Late,1,0,1,103.62
c003204e1ab016dfa150abc119207b24,Late,1,0,1,103.62
6b243f80ed07b10f0e8aa0f21a205f3c,Slight Delay,2,0,2,104.03
4978a02ea9c8be7a9b5480680f40334e,Very Late,1,0,1,105.06
4342d4b2ba6b161468c63a7e7cfce593,Slight Delay,1,0,1,106.49
ececbfcff9804a2d6b40f589df8eef2b,Late,3,0,2,106.59
c8b3445d737de6befde0c88ede534a5e,Slight Delay,1,0,1,106.6
1987cd4be10fe09ee50454f9c354d1c6,Late,1,0,1,107.03
55f7a3319d80f7fdf078b8f03e6725fe,Slight Delay,1,0,1,107.28
ffeee66ac5d5a62fe688b9d26f83f534,Late,1,0,1,107.48
4e5725ba188db8252977a4f0227bd462,Very Late,4,1,3,107.56
f7496d659ca9fdaf323c0aae84176632,Slight Delay,1,0,1,107.86
48162d548f5b1b11b9d29d1e01f75a61,Late,1,0,1,108.38
94144541854e298c2d976cb893b81343,Late,1,0,1,108.45
527801b552d0077ffd170872eb49683b,Late,1,0,1,108.5
aafe36600ce604f205b86b5084d3d767,Slight Delay,3,0,3,108.93
e7d5b006eb624f13074497221eb37807,Late,1,0,1,109.12
b8630e1121437d41cb08e3c749c2c2e2,Slight Delay,1,0,1,109.16
4917cee8d902e13428c3ec4b1ca6f315,Late,1,0,1,109.47
602044f2c16190c2c6e45eb35c2e21cb,Late,3,0,3,109.49
921323538c9f1c4e816f2720eac02bea,Slight Delay,3,1,2,110.54
dc4a0fc896dc34b0d5bfec8438291c80,Very Late,2,0,1,111.05
0be8ff43f22e456b4e0371b2245e4d01,Late,3,0,3,111.18
b7ba853e9551f4558440881fd3e5c815,Early,1,0,1,111.2
8444e55c1f13cd5c179851e5ca5ebd00,Late,1,0,1,111.72
d05ae8f7a5bd1d2a690a44cd079e4e27,Slight Delay,1,0,1,111.74
d5c530f4884a75ae0dba9c148718d278,Early,7,3,4,112.38
f12ff17ad8bbf01ec5c33b17e506649b,Slight Delay,1,0,1,112.47
d50d79cb34e38265a8649c383dcffd48,Late,1,0,1,112.5
e24fc9fcd865784fb25705606fe3dfe7,Late,1,0,1,112.54
e9d99831abad74458942f21e16f33f92,Late,4,1,3,112.57
6fd52c528dcb38be2eea044946b811f8,Late,1,0,1,113.01
e8f6dc8e6a1dcde89d20e3995c8d90b3,Slight Delay,2,0,1,113.66
dc120d932ddf9d4dfb6fd68beefda622,Early,1,0,1,115.56
ec5c1d94df153d473b37f880977ae58e,Early,3,0,2,115.6
2a84855fd20af891be03bc5924d2b453,Late,2,0,2,116.03
353e21e8bf8de2722b4fae1636664b76,Early,4,1,2,116.11
bce6a5ecf98e99fd2a8868b15c51f04b,Slight Delay,1,0,1,116.86
76d64c4aca3a7baf218bf93ef7fa768d,Slight Delay,1,0,1,117.15
c87abc38c8ed3240861729e1aeadf221,Early,1,0,1,117.32
f3da5b2ff499efb8d4a6d371d175d7dd,Late,4,0,4,117.53
373ee4a3a775a733770ca3f790b8b9ac,Late,2,0,2,117.92
8bd0e3abda539b9479c4b44a691be1ec,Early,9,3,5,118.3
bcc9dd23e2a8bd8267cf92b19304a1b9,Slight Delay,2,0,2,118.53
198c7ea11960a9844b544d9bcdca860c,Late,1,0,1,118.93
198c7ea11960a9844b544d9bcdca860c,Slight Delay,1,0,1,118.93
8e8a7ce9f2f970dc00e2acf6f6e199f6,Late,1,0,1,119.17
762ed976527cddf02787edba70fffa2a,Early,4,1,3,119.48
0691148aee60ca47977c187804f935ae,Very Late,3,0,2,119.77
bfd27a966d91cfaafdb25d076585f0da,Late,2,0,2,120.65
fdb9095204a334cd8872252ffec6f2db,Slight Delay,1,0,1,120.75
df56d7b40d437f88407c5f78b63bc328,Very Late,1,0,1,121.12
85d9eb9ddc5d00ca9336a2219c97bb13,Slight Delay,8,3,5,121.2
903037660cf848a717166eb7a06d616e,Late,2,0,2,121.59
1f9ab4708f3056ede07124aad39a2554,Late,1,0,1,121.88
00720abe85ba0859807595bbf045a33b,Slight Delay,1,0,1,122.33
59fb871bf6f4522a87ba567b42dafecf,Late,1,0,1,122.4
bd0389da23d89b726abf911cccc54596,Slight Delay,3,0,3,122.64
cbd996ad3c1b7dc71fd0e5f5df9087e2,Late,5,2,3,122.9
0db783cfcd3b73998abc6e10e59a102f,Late,2,0,2,123.08
688756f717c462a206ad854c5027a64a,Late,2,0,2,123.82
54c04bdb5ec46762f8f08c7e8f86ed4a,Late,1,0,1,123.89
2138ccb85b11a4ec1e37afbd1c8eda1f,Very Late,9,2,5,124.03
1c68394e931a64f90ea236c5ea590300,Slight Delay,2,0,2,124.15
66dc1b1632bd6a3e508510c5b3492107,Slight Delay,1,0,1,124.17
e38db885400cd35c71dfd162f2c1dbcf,Slight Delay,3,1,2,124.43
f114dca2828bf718548db175ebe2cfcd,Early,1,0,1,125.01
9523fb39dd240aa958e040f8183d64f3,Early,1,0,1,125.69
ecccfa2bb93b34a3bf033cc5d1dcdc69,Very Late,3,0,3,126.48
7813ea3ebd9411dc600b4dd01f7a97b9,Slight Delay,1,0,1,126.75
715bbd5ba4e6b74cb0d2f29eb45058b0,Late,2,0,1,127.29
e06f09ec0a4aca210779cf1cfc63cf19,Late,1,0,1,127.72
4bfc7a4a1cf8d4d2121c27422d9e50b5,Slight Delay,1,0,1,127.87
5ab05b6d86d417796c69ffd6774ec832,Late,1,0,1,128.36
ffeee66ac5d5a62fe688b9d26f83f534,Slight Delay,1,0,1,128.97
7b07b3c7487f0ea825fc6df75abd658b,Very Late,2,0,2,129.22
2a1348e9addc1af5aaa619b1a3679d6b,Slight Delay,8,3,4,129.84
7ea5bfa6c340f58f8e71fc1f0412b0d6,Late,1,0,1,130.25
af4a0e4cfe1d9c26b6712b1be25a72e5,Very Late,1,0,1,130.3
b92e3c8f9738272ff7c59e111e108d7c,Late,1,0,1,130.59
14d7985702e72162bbf13b6beb74ab2b,Late,2,0,1,130.68
e5a3438891c0bfdb9394643f95273d8e,Late,14,1,10,130.89
1da3aeb70d7989d1e6d9b0e887f97c23,Late,4,0,3,131.48
5f67c6082caacb26e431a7b17940cece,Late,2,0,1,131.56
4b1eaadf791bdbbad8c4a35b65236d52,Slight Delay,1,0,1,131.65
48162d548f5b1b11b9d29d1e01f75a61,Very Late,1,0,1,131.7
e333046ce6517bd8bb510291d44f0130,Late,1,0,1,131.81
fa40cc5b934574b62717c68f3d678b6d,Late,5,0,5,132.74
fffd5413c0700ac820c7069d66d98c89,Late,1,0,1,132.88
4830e40640734fc1c52cd21127c341d4,Slight Delay,8,2,5,133.04
1e47d8b6546eb3a77b1acddcc9406242,Early,1,0,1,133.09
95e03ca3d4146e4011985981aeb959b9,Slight Delay,4,1,3,133.28
977f9f63dd360c2a32ece2f93ad6d306,Slight Delay,2,0,1,133.3
4b5f66b7adcf57f1ecc0d3c07dd6b177,Late,1,0,1,133.74
cf2384dd2f1dddea3f838efed0945e65,Very Late,1,0,1,133.94
54965bbe3e4f07ae045b90b0b8541f52,Slight Delay,1,0,1,134.04
1f9ab4708f3056ede07124aad39a2554,Very Late,1,0,1,134.69
d50d79cb34e38265a8649c383dcffd48,Slight Delay,1,0,1,135.14
2ba91c7ad80ff88b23b7db823b43c233,Late,1,0,1,135.18
2a50b7ee5aebecc6fd0ff9784a4747d6,Late,2,0,2,135.36
ef990a83bbea832f36ebe81376335aa8,Late,2,0,2,135.6
2ec6e37d992a95eaddb3369dcbcc76d9,Early,2,0,2,135.66
8ca1551acf9832a4cf467bbbac15851f,Late,2,0,2,135.68
51a04a8a6bdcb23deccc82b0b80742cf,Slight Delay,1,0,1,136.06
2b03ac196f5ed62ac483960fe0fa3b65,Late,1,0,1,136.07
e64d65bc8dbec2accda90c58de5d1246,Very Late,1,0,1,137.76
ba143b05f0110f0dc71ad71b4466ce92,Late,3,1,2,137.84
8b28d096634035667e8263d57ba3368c,Late,3,0,3,138.09
f5f2ab9bdb6b30c14c61be68c5ed37da,Late,1,0,1,138.29
6a8b085f816a1f75f92dbac6eb545f8f,Slight Delay,6,2,4,140.0
2c9e548be18521d1c43cde1c582c6de8,Late,14,1,13,140.66
913fd0ebba70bb919f7254a02239173c,Early,1,0,1,140.68
e89c4adbe7b1d0819dbb636e16461cf1,Slight Delay,1,0,1,140.98
ad420dd0c4f92f8af951ac24b86d0cf5,Very Late,1,0,1,141.0
2a261b5b644fa05f4f2700eb93544f2c,Late,5,0,4,143.02
5cf13accae3222c70a9cac40818ae839,Slight Delay,2,0,1,143.41
817245bcc3badd82bbd222e0366951a6,Late,1,0,1,143.43
cac4c8e7b1ca6252d8f20b2fc1a2e4af,Slight Delay,7,1,5,145.67
d20b021d3efdf267a402c402a48ea64b,Very Late,5,0,5,147.02
bd23da7354813347129d751591d1a6e2,Very Late,2,0,2,147.53
972d0f9cf61b499a4812cf0bfa3ad3c4,Late,3,0,3,147.57
dbb9b48c841a0e39e21f98e1a6b2ec3e,Late,3,0,3,147.99
77a515caa36327151d1cc6c32a9f00e1,Slight Delay,2,0,1,148.27
37515688008a7a40ac93e3b2e4ab203f,Slight Delay,12,4,6,148.51
213b25e6f54661939f11710a6fddb871,Late,3,0,3,149.42
f84a00e60c73a49e7e851c9bdca3a5bb,Slight Delay,4,0,4,149.62
f3da5b2ff499efb8d4a6d371d175d7dd,Slight Delay,4,0,4,151.5
13d058e4eeac2ce8217660b2f8a05812,Late,1,0,1,151.85
a7f13822ceb966b076af67121f87b063,Late,1,0,1,152.28
4170f6a9367e6b5d6401d03ce6d54569,Late,1,0,1,152.47
f789d2c4f2c2eb38fc4373e7a4b35264,Slight Delay,2,0,2,152.97
bacb1f0ed56ad24198f5810d2b3fe9a5,Slight Delay,1,0,1,153.02
3ade81dab5a172b88e1871c28ae05260,Late,1,0,1,153.05
0b35c634521043bf4b47e21547b99ab5,Slight Delay,2,0,2,153.8
33a17d60c64393351ebf1ef860f4e0f2,Late,1,0,1,153.9
6d803cb79cc31c41c4c789a75933b3c7,Late,2,0,2,154.07
3a79f35a2344ede41af21267f61d5ec6,Early,1,0,1,154.29
a67780aba9dd436e7ac0aa1f889e73ec,Slight Delay,1,0,1,155.07
1336efc61c316ddf92c899eb817f7cae,Late,4,1,3,155.26
082e0bf4cb865a6533b1e8e498cc0255,Slight Delay,3,0,3,155.76
411f3b52d857390502ee4e4d5ceabc2d,Late,1,0,1,155.96
cee48807215b30a12ca2ca10ffb5f250,Late,1,0,1,156.09
92d14edfb62ee5ae7fdff70b0f4e7233,Early,13,5,6,156.35
c013e57c075a06e5b5c48ee03c525719,Slight Delay,3,0,1,156.48
586a871d4f1221763fddb6ceefdeb95e,Late,2,0,2,156.52
f918546be4bec7104d117789ba758b2b,Late,1,0,1,156.53
1eade46fba20122dc4aefb379f8c636b,Late,7,0,7,158.02
850913d59ce317156b00f3705f1c3edb,Slight Delay,5,1,4,158.14
53e4c6e0f4312d4d2107a8c9cddf45cd,Late,5,2,3,158.2
042573af89b6d931f672efaf789d8358,Late,1,0,1,158.24
c360e4787614ed31ac7a2f95d3b22dc6,Early,1,0,1,158.85
a2e874074c877c5a05abae80ad6e488f,Late,1,0,1,159.18
9da15f4a4ea758d9eeb49000dbe57e22,Slight Delay,1,0,1,159.19
701938c450705b8ae65fc923b70f35c7,Late,2,0,2,159.92
062ce95fa2ad4dfaedfc79260130565f,Late,1,0,1,160.17
157c3e4b42f81ac4a44e8b1ca2fe9876,Late,2,0,2,160.42
74636e24f01da9268b0ed88dacd8513e,Slight Delay,1,0,1,161.1
b17b679f4f5ce2e03ce6968c62648246,Late,3,1,2,161.35
c5f7feb04a6a1fb3596322bfc3cf1917,Late,1,0,1,161.48
7fc87cc3e89b3d1d5cabdca32f8485aa,Late,1,0,1,161.74
835f0f7810c76831d6c7d24c7a646d4d,Late,3,0,3,161.91
5ca5d579b5857ee8709479b1047cecc3,Slight Delay,1,0,1,161.94
8759e7aedd644f487315e5860962f162,Very Late,1,0,1,162.07
7e3f87d16fb353f408d467e74fbd8014,Slight Delay,4,1,2,162.08
89de2d6f23e9746ff309705b23581faa,Early,7,3,4,162.13
213fafb0ca06fb3d5886579c2565791b,Early,3,1,2,162.54
52d76513f0c4d97f3b99570e2c94ee31,Slight Delay,1,0,1,163.2
4aba391bc3b88717ce08eb11e44937b2,Slight Delay,2,0,1,163.43
94165aea8a35c3c21499cbcae239b16c,Early,1,0,1,163.89
ed4acab38528488b65a9a9c603ff024a,Very Late,1,0,1,163.99
0bae85eb84b9fb3bd773911e89288d54,Slight Delay,1,0,1,164.15
9c57bc60cfad5ee62d35d3f1ce4593a1,Late,1,0,1,164.57
0df3984f9dfb3d49ac6366acbd3bbb85,Late,1,0,1,164.89
9c7fd21e0aa159b20da593371f08ff7c,Slight Delay,1,0,1,164.93
4091f77d8c768fc3e81c20761471761d,Late,1,0,1,165.46
7d456afc660226829370f3173d14520c,Late,4,0,4,165.52
78a4d36f65a019172c6154468831a69f,Slight Delay,1,0,1,165.61
ffff564a4f9085cd26170f4732393726,Early,6,2,3,165.7
cfe94489ddd337d1e29e12f2a7205d10,Slight Delay,2,0,2,166.86
655220df33262c7e0c4949a147366f94,Late,2,0,2,166.89
cb5df0dcb9e280b1780e9d589889f2c7,Late,1,0,1,167.68
1d2732ef8321502ee8488e8bed1ab8cd,Slight Delay,1,0,1,167.74
50c9975695009e5e6473912e83a6d1da,Slight Delay,4,1,3,168.49
312ba1d77e9c332ef21f9598b7f64cd7,Late,3,0,2,168.99
9b013e03b2ab786505a1d3b5c0756754,Slight Delay,5,0,4,169.32
229c3efbfb0ea2058de4ccdfbc3d784a,Slight Delay,1,0,1,170.25
48436dade18ac8b2bce089ec2a041202,Slight Delay,5,1,3,170.53
2cb4700db635baa1c0d4f90ed27b6669,Early,2,0,1,170.88
91f0eec23d4a61d7d7caeefa3f0ad1ca,Slight Delay,1,0,1,171.53
4091f77d8c768fc3e81c20761471761d,Slight Delay,1,0,1,172.03
4b98b0428fc1932cc2514ef9ce2505e6,Late,1,0,1,172.17
fdb9095204a334cd8872252ffec6f2db,Late,2,0,2,172.57
67bf6941ba2f1fa1d02c375766bc3e53,Late,1,0,1,172.76
12b9676b00f60f3b700e83af21824c0e,Late,1,0,1,172.85
3be634553519fb6536a03e1358e9fdc7,Slight Delay,6,1,4,173.61
23a0ffca143a15b9b5bbdb7d552f626a,Slight Delay,3,0,3,173.88
1dfe5347016252a7884b694d4f10f5c4,Slight Delay,4,1,3,174.68
91f0eec23d4a61d7d7caeefa3f0ad1ca,Late,1,0,1,174.74
91f0eec23d4a61d7d7caeefa3f0ad1ca,Very Late,1,0,1,174.74
c864036feaab8c1659f65ea4faebe1da,Late,1,0,1,175.12
f181738b150df1f37cb0bd72e705b193,Late,1,0,1,175.18
85d9eb9ddc5d00ca9336a2219c97bb13,Very Late,16,5,6,175.27
f84fa566034f5e8e880a07ec624c56af,Slight Delay,6,2,4,175.43
36890be00bbfc1cdb9a4a38a6af05a69,Slight Delay,2,0,2,176.52
f12ff17ad8bbf01ec5c33b17e506649b,Late,2,0,2,176.54
ebd2d60905fb58271facef5596b620d3,Late,2,0,2,179.93
5f2684dab12e59f83bef73ae57724e45,Very Late,1,0,1,180.41
612170e34b97004b3ba37eae81836b4c,Slight Delay,1,0,1,180.58
5f2684dab12e59f83bef73ae57724e45,Slight Delay,2,0,2,180.59
dc317f341ab0e22f39acbd9dbf9b4a1f,Slight Delay,1,0,1,180.69
dc317f341ab0e22f39acbd9dbf9b4a1f,Very Late,1,0,1,180.69
13d058e4eeac2ce8217660b2f8a05812,Slight Delay,1,0,1,180.71
f593898ec748b7a8cb81fc04edafd98a,Very Late,1,0,1,181.23
ceaec5548eefc6e23e6607c5435102e7,Late,1,0,1,181.23
3ade81dab5a172b88e1871c28ae05260,Slight Delay,2,0,2,181.26
b5abf4f36adc043117b4fca82c22984c,Slight Delay,2,0,2,181.28
